Mints and references;Present day locality;Palm-tree evidence period barycenter;Palm-tree evidence period;Palm groves;Coinages;Date remains;Inflorescence;Leaves;Stems and charcoal;Pollen;Phytoliths;Texts and maps;Pottery;Wood paintings, papyri and scrolls;Jewelry, gold cups and seals;Rock and Wall painting and mosaic;Sculpture (stone, bronze and wood);References;Taxa;Latitude;Longitude;Altitude;a10
Ano Mixorrouma;2011 October, naturgucker, Human observation, Greece;2011;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,20000000;24,50000000;346;3460
Ano Mixorrouma;1993 October, naturgucker, Human observation, Greece;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,20000000;24,50000000;346;3460
E Dionisos;2019 November, iNaturalist Research-grade Observations, Human observation, Greece;2019;2019;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,20000000;26,20000000;96;960
E Dionisos;"1966 October, Royal Botanic Gardens, Kew; Herbarium Specimens, Preserved specimen, Greece";1966;1966;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,20000000;26,20000000;96;960
Livadia;1988 January, Photographs of higher plants, mosses, fungi, lichens, and algae, Human observation, Greece;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30000000;24,80000000;597;5970
Kyriamadi Peninsula;2018 March, naturgucker, Human observation, Greece;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2018 June, Colección de plantas vasculares del herbario de la Universitat de València (VAL), Preserved specimen, Greece;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2014 March, iNaturalist Research-grade Observations, Human observation, Greece;2014;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2009 March, naturgucker, Human observation, Greece;2009;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2009 April, naturgucker, Human observation, Greece;2009;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2008 May, naturgucker, Human observation, Greece;2008;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;2007 April, naturgucker, Human observation, Greece;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;"1970 May, Royal Botanic Gardens, Kew; Herbarium Specimens, Preserved specimen, Greece";1970;1970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Kyriamadi Peninsula;"1966 October, Geneva Herbarium – General Collection (G), Royal Botanic Gardens, Kew; & Lund Botanical Museum (LD), Preserved specimen, Greece";1966;1966;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;35,30361111;26,29944444;20;200
Orán;1912 June, The vascular plants collection (P) at the Herbarium of the Muséum national d'Histoire Naturelle (MNHN Paris), Preserved specimen, Algeria;1912;1912;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P rupicola;35,70000000;-0,60000000;163;1630
Gibraltar;2015 September, naturgucker, Human observation, Gibraltar;2015;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P roebelenii;36,10000000;-5,33333333;27;270
E St, Louis;2005 October, Tropicos Specimen Data, Preserved specimen, United States of America;2005;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P pusilla;38,60000000;-90,30000000;139;1390
NE Rovoliari;1975 September, The Vascular Plant Collection at the Botanische Staatssammlung München, Preserved specimen, Greece;1975;1975;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;39,00000000;22,00000000;1073;10730
NE Rovoliari;1966 October, The Vascular Plant Collection at the Botanische Staatssammlung München, Preserved specimen, Greece;1966;1966;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;39,00000000;22,00000000;1073;10730
S Yonkers;1993 June, The New York Botanical Garden Herbarium (NY), Preserved specimen, United States of America;1993;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P roebelenii;40,90000000;-73,90000000;53;530
Stockholm;SBT-Living, Living specimen, Sweden;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P theophrasti;59,40000000;18,00000000;29;290
Stockholm;SBT-Living, Living specimen, Sweden;2018;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GBIF 2020a;P roebelenii;59,40000000;18,00000000;29;290
Barbados;Barbados, HG, T, 1, 2;1750;1750;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;13,18333333;-59,56666667;300;3000
Pernambuco, Brazil;Arruda da Camara, plantations in Permanbuco province, SP, T, E, 2;1810;1810;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-8,05000000;-34,86666667;9;90
Petrolina, Pernambuco, Brazil;Cvs: Zahidi, Khadrawy, Medjool (Estação Experimental de Bebedouro) Seeds and offshoots from California, USA and N Africa, SP, T, E, 3;1980;1980;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-9,38333333;-40,51666667;365;3650
Piracicaba, São Paulo, Brazil;Escola Superior de Agricultura Luiz de Queiroz, SP, T, 4, 5;1928;1928;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-22,71666667;-47,63333333;517;5170
Florianópolis, Ilha Santa Catarina, Brazil;Klein & Bresolin 9379 (US), SP, H, 40;1971;1971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-27,58333333;-48,53333333;20;200
Arica, Chile;Lluta, Azapa, Chaca, Codpa and Camarones valleys (Arica), HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-18,40000000;-70,20000000;1350;13500
Iquique, Chile;Suca, Miñi-Miñe, Camiña and Tarapacá gorges (Iquique), HG, E, 6;2000;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-19,16666667;-69,68333333;1350;13500
Pica, Chile;Pica, on the Tamarugal Pampa, SP, E, 6;2000;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-20,48333333;-69,31666667;1300;13000
Medellín, Colombia;Two Date Palms in the Botanic Garden, T, 7, 8;1935;1935;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;6,26666667;-75,55000000;1470;14700
Soatá, Colombia;Soatá, HG, E, 9;2009;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;6,33333333;-72,68333333;2012;20120
Camagüey, Cuba;J,A, Shafer 787 (US), SP, H, 40;1908;1908;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;21,38333333;-77,90000000;100;1000
Cuba;Cuba DSP, HG, T, 8, 10, 11, 12;1526;1526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;20,01666667;-75,81666667;38;380
Cuba;Cuba DSP, HG, T, 8, 10, 11, 12;1535;1535;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;20,01666667;-75,81666667;38;380
Curaçao, Curaçao;Curran & Haman 265 (US), SP, H, 40;1917;1917;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;12,16666667;-68,98333333;22;220
Santo Domingo, Dominican Republic;Dates not good DSP, HG, 8, 10, 11, 12;1526;1526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,46666667;-69,88333333;30;300
Santo Domingo, Dominican Republic;Dates not good DSP, HG, 8, 10, 11, 12;1535;1535;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,46666667;-69,88333333;30;300
Santo Domingo, Dominican Republic;Lots of date palms and other trees and plants that have been brought from Spain Seedlings from Spain?, HG, 8, 10;1526;1526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,46666667;-69,88333333;30;300
Santo Domingo, Dominican Republic;Dates  ripen, but are not good (Francisco López de Gomara) DSP, HG, T, 13;1554;1554;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,46666667;-69,88333333;30;300
San Salvador, El Salvador;Salvador Calderón 881 & 1111 (US), SP, H, 40;1922;1922;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;13,68333333;-89,18333333;705;7050
St, Domingue, Haiti;Poiteau (P), SP, H, 41;c, 1804;1804;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,56666667;-72,28333333;68;680
Gonaives, Haiti;V, Jacquemont 1834  (P), SP, H, 41;1827;1827;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;19,45000000;-72,68333333;8;80
Artibonite, Haiti;Zanoni, Mejía & García 35203  (US), SP, H, 40;1985;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;19,35000000;-72,41666667;900;9000
Hope Gardens, Jamaica;In November 1899, 75 plants were sent from Algiers to Jamaica… Plants from Algeria, SP, T, 14;1899;1899;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,01666667;-76,73333333;209;2090
Saint Ann’s Bay?, Jamaica;Some DSP, HG, T, 8, 10, 11, 12;1526;1526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,03333333;-77,18333333;30;300
Saint Ann’s Bay?, Jamaica;Some DSP, HG, T, 8, 10, 11, 12;1535;1535;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,03333333;-77,18333333;30;300
Crescent Plantation, Jamaica ;Some, SP, T, 2, 15;1725;1725;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,01666667;-76,86666667;230;2300
Guanaboa, Jamaica;Some, HG, T, 2, 15;1725;1725;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,05000000;-77,06666667;230;2300
Spanish Town, Jamaica;Some in a garden at Spanish Town, bear every year, HG, T, 2, 16;1774;1774;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;17,98333333;-76,95000000;30;300
San Luis Rio Colorado, Sonora, Mexico;Alonso de la Mota y Escobar on the region of Nueva Galicia, (also Date palms in 2009 at Ejido de las Cachoras), HG, T, E, 17;1605;1605;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;32,46666667;-114,75000000;35;350
Guaymas, Sonora, Mexico;Large plantings of old seedlings near Guaymas Seedlings, P, T, E, 18;1900?;1900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;27,93333333;-110,91666667;17;170
Cedros Island, BC, Mexico;J,N, Rose 16147 (US), SP, H, 40;1911;1911;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;28,18333333;-115,20000000;100;1000
San Ignacio Kadakaamán, BC, Mexico;Exported  c, 23,000 kg of figs and dates (in 1882), Along 1 km in the valley of Kadakaaman  (in 2005) DSOSI, SP50 (1793), P50000 (1908), T,E, 18, 19;1728;1728;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;27,28333333;-112,88333333;115;1150
San Ignacio Kadakaamán, BC, Mexico;Exported  c, 23,000 kg of figs and dates (in 1882), Along 1 km in the valley of Kadakaaman  (in 2005) DSOSI, SP50 (1793), P50000 (1908), T,E, 18, 19;1882;1882;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;27,28333333;-112,88333333;115;1150
Mulegé, BC, Mexico;Several farmers at Mulegé produced dates DSOSI, SP, T,E, 19;1894;1894;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,88333333;-111,96666667;10;100
Misión Santa Rosalía de Mulegé, BC, Mexico;Cvs: Criollo, Caramelo, Along 2 km in the river and oasis (in 2005) DSOSI, P20000, E, 20, 21;1705;1705;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,88333333;-111,96666667;9;90
Misión Santa Rosalía de Mulegé, BC, Mexico;Cvs: Criollo, Caramelo, Along 2 km in the river and oasis (in 2005) DSOSI, P20000, E, 20, 21;1828?;1828;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,88333333;-111,96666667;9;90
La Conejera, Mulegé, BC, Mexico;Palm groves DSOSI, SP, 22;1705;1705;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,88333333;-111,98333333;13;130
La Conejera, Mulegé, BC, Mexico;Palm groves DSOSI, SP, 22;1828;1828;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,88333333;-111,98333333;13;130
San José de Gracia, BC, Mexico;Along the river banks DSOSI, SP500, E, 22;2004;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,58333333;-112,73333333;823;8230
La Purísima - San Isidro, BC, Mexico;Along 9 km in the valley of river Cadegomó (in 2005) DSOSI, P10000, 22;2010;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,18333333;-112,05000000;100;1000
La Purísima Concepción de Cadegomó, BC, Mexico;River Cadegomó (in 2005) DSOSI, SP, 23;1718;1718;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,16666667;-112,06666667;94;940
La Purísima Concepción de Cadegomó, BC, Mexico;River Cadegomó (in 2005) DSOSI, SP, 23;1825;1825;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,16666667;-112,06666667;94;940
Viña Don José, San José de Comondú, BC, Mexico;Rriver and oasis (7 km) (in 2004) DSOSI, SP500, E, 23;1708;1708;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,05000000;-111,80000000;310;3100
Viña Don José, San José de Comondú, BC, Mexico;Rriver and oasis (7 km) (in 2004) DSOSI, SP500, E, 23;1827;1827;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,05000000;-111,80000000;310;3100
Nuestra Señora de Loreto Conchó, BC, Mexico;An 18th century drawing depicts several date palms in the outskirts, A few palms around the buildings (in 2005) DSOSI, P1000, I, 24;1697;1697;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,00000000;-111,33333333;5;50
Nuestra Señora de Loreto Conchó, BC, Mexico;An 18th century drawing depicts several date palms in the outskirts, A few palms around the buildings (in 2005) DSOSI, P1000, I, 24;1829?;1829;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;26,00000000;-111,33333333;5;50
San Francisco de Javier Viggé-Biaundó, BC, Mexico;Juan de Ugarte produced rice, dates, and olives, A few scattered palms (in 2007) DSOSI, HG, I, 17, 25;1699;1699;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;25,85000000;-111,53333333;409;4090
San Francisco de Javier Viggé-Biaundó, BC, Mexico;Juan de Ugarte produced rice, dates, and olives, A few scattered palms (in 2007) DSOSI, HG, I, 17, 25;1817?;1817;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;25,85000000;-111,53333333;409;4090
Comondú, BC, Mexico;Three palms, HG, T,E, 26;1774;1774;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;25,31666667;-111,63333333;50;500
Comondú, BC, Mexico;Several farmers produced dates, SP, T,E, 19;1894;1894;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;25,31666667;-111,63333333;50;500
San Juan de la Costa, BC, Mexico;A new plantation Seedlings?, P, E, 21;1955;1955;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;24,38333333;-110,70000000;34;340
San Josef de los Coras (del Cabo), BC, Mexico;Date palms (Tarabal father founded the mission in 1730), HG, T, 8, 27;1740;1740;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;23,08333333;-109,70000000;40;400
Cape San Lucas, BC, Mexico;L,J, Xantus 112 (US), SP, H, 40;1859;1859;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;22,88333333;-109,90000000;100;1000
Rancho San Joaquín, Mayapán, Yucatán, Mexico;Schott 749 (US), SP, H, 40;1865;1865;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;20,53333333;-89,28333333;20;200
Cuernavaca, Morelos, Mexico;palms have also “been made of dates” brought from Spain and a shortly have come to bear fruit DSP, HG, 8, 28, 29;1536;1536;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,96666667;-99,23333333;1790;17900
Cuernavaca, Morelos, Mexico;in Morelos ,,, even date palms, HG, T, 17;1530;1530;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,96666667;-99,23333333;1790;17900
Copainalá (Copanaztla), Chiapas, Mexico;Other palms which the Castilian introduced, produce good dates, and after eight years bear fruits…, HG, T, 8, 30;1530;1530;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;17,08333333;-93,20000000;440;4400
Panamá, Panamá;By 1550 groves had sprung up on the islands, in tropical Mexico, and Panama, HG, T?, 17;1550;1550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;8,53333333;-80,78333333;762;7620
Valle de Zaña, Perú;(dates) ripen perfectly DSP, HG, T, 8, 31;1653;1653;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-8,40000000;-78,76666667;57;570
Valle de Zaña, Perú;A 16th century ghost town 46 km SE of Chiclayo in the Zaña valley,, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-8,40000000;-78,76666667;57;570
Lima;- DSP, HG, 8, 31;1580;1580;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-12,08333333;-77,03333333;98;980
Hoyas de Chilca (Lima?), Perú;"Particularly dates, and the wine of pits surpass those from irrigated orchards, "" DMTA, HG, T, 8, 31";1630?;1630;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-12,51666667;-76,73333333;9;90
Hoyas de Chilca (Lima?) , Perú;Río Chilca valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-12,51666667;-76,73333333;9;90
Pisco, Perú;The palms grown in irrigated gardens, give many dates but do not ripen well, and dates from the palms  in wells of the same valley, mature as well as those brought from Barbary DMTA, HG, T, 8, 31;1653;1653;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-13,70000000;-76,20000000;19;190
Paracas, Ica, Perú;A few palms among the buildings (2007), HG200, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-13,83333333;-76,23333333;6;60
Villacurí, Ica, Perú;Production zone, P, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-13,88333333;-75,88333333;377;3770
Ica;Production zone, P, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,00000000;-75,75000000;400;4000
Cachiche, Ica, Perú;Nobody can go to Cachiche, for tasty dates, without going back damned, Cachiche from times past was synonymous with witchcraft, HG200?, 8, 32;1883;1883;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,08333333;-75,73333333;400;4000
Cachiche, Ica, Perú;The palm of the seven heads, with seven prostrate trunks, People of Cachiche always cut the seventh head of this palm in order to protect Ica, according to a local tradition, HG, E, 22, 33;2009;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,08333333;-75,73333333;400;4000
Ocucaje, Ica, Perú;300 km south of Lima, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,35000000;-75,66666667;314;3140
Valleys between Cuzco and Lima, Perú;Dates ripen, and make wine and sugar, HG, T, 8, 31;1653;1653;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,50000000;-75,20000000;336;3360
Río Grande, Palpa, Ica, Perú;300 km south of Lima, Scattered palms, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,50000000;-75,20000000;336;3360
Nazca (La Nasca) , Perú;Dates ripen perfectly DSP, HG, T, 8, 31;1630?;1630;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,83333333;-74,93333333;578;5780
Nazca, Perú;Río Nazca valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-14,83333333;-74,93333333;578;5780
Acarí, Perú;Río Acarí valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-15,43333333;-74,61666667;157;1570
Yauca, Perú;Río Yauca valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-15,65000000;-74,51666667;25;250
Camaná, Arequipa, Perú;Dates ripen perfectly DSP, HG, T, 8, 31;1630?;1630;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-16,61666667;-72,70000000;16;160
Camaná, Arequipa, Perú;Río Camaná, valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-16,61666667;-72,70000000;16;160
Tambo, Perú;Río Tambo de Arequipa valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-17,08333333;-71,75000000;78;780
Ilo, Perú;Río Ilo valley, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-17,61666667;-71,31666667;30;300
Yarada-Tacna, Perú;Río Yarada-Tacna valleys, HG, E, 6;2007;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;-18,13333333;-70,41666667;130;1300
Puerto Rico, Puerto Rico;In towns and plantations DSP, HG, 8, 10, 11, 12;1526;1526;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,45000000;-66,08333333;1;10
Puerto Rico, Puerto Rico;In towns and plantations DSP, HG, 8, 10, 11, 12;1535;1535;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Rivera et al, 2013b;P dactylifera;18,45000000;-66,08333333;1;10
