Mints and references;Present day locality;Palm-tree evidence period barycenter;Palm-tree evidence period;Palm groves;Coinages;Date remains;Inflorescence;Leaves;Stems and charcoal;Pollen;Phytoliths;Texts;Pottery;Wood paintings, papyri and scrolls;Jewelry, gold cups and seals;Rock and Wall painting and mosaic;Sculpture (stone, bronze and wood);References;Taxa;Latitude;Long Deg;Long Min;Long Seg;Longitude;Altitude;a10
Ras Shamra;Fig. XVI.58 seal from Ras Shamra (Fig. XVI 58). It is presumably Third Syrian a group of three date palm trees;1200 BC;-1200;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kantor 1945;P dactylifera;35,60277778;35;37;8;35,61888889;25;250
Engomi;Fig. XVI.59 seal from Engomi Cyprus a group of three date palm trees;1340 BC;-1340;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kantor 1945;P dactylifera;35,16305556;33;18;59;33,31638889;168;1680
Engomi;A palm with three trunks on a gold plaque from OT93 at Enkomi / Engomi (Cyprus);1340 BC;-1340;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kantor 1945;P dactylifera;35,16305556;33;18;59;33,31638889;168;1680
Dur Kurigalzu;Fig XVI.43 Kassite seals, a realistic date-palm;1250 BC;-1250;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kantor 1945;P dactylifera;33,35361111;44;12;8;44,20222222;41;410
Choga Zanbil;9 Cylinder seal overall decorative tendencies of the art of western Iran Louvre SB 5038) Two fruitin date palms flanking a unikorn;1200 BC;-1200;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Marcus 1989;P dactylifera;32,00944444;48;31;17;48,52138889;81;810
Ugarit;Fig. 23 Cylinder seal impression of Piha-LU or Alalimi with a palm flanked both sides by winged kneeling quadrupeds Ugarit;1200 BC;-1200;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kabatiarova 2006;P dactylifera;35,60277778;35;37;8;35,61888889;25;250
Ugarit;Fig. 32 Cylinder seal impression of the kingdom of Amurru with a palm flanked both sides by kneeling quadrupeds Ugarit RS 17360 17372;1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kabatiarova 2006;P dactylifera;35,60277778;35;37;8;35,61888889;25;250
Emar / Tell Meskene;Fig. 41 Cylinder seal impression of Shahurunuwa Emar with a hybrid palm tree flanked both sides by rampant goats;1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Kabatiarova 2006;P dactylifera;35,98666667;38;6;40;38,11111111;250;2500
Susa;3.568 Lion ailé de profil à droite, posant une patte sur le tronc d'un palmier :66 'Epoque achemenide Sceau en calcaire jaunatre;c. 400 BC;-400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P dactylifera;32,19556944;48;15;14,25;48,25395833;78;780
Uruk;D. 17. Deux sujets symétriques… au revers du cylindre un palmier Marbre jaune et noir;c. 2600 BC;-2600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P dactylifera;39,32439167;45;38;19,64;45,63878889;23;230
Ashur;D. 86. Disque ailé au-dessus d'un palmier partie superieure d'un cylindre en calc'edoine blonde;c. 1980 BC;-1980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P dactylifera;35,45666667;43;15;45;43,2625;155;1550
Ashur;D. 71. Dieu barbu, vètu d'une tunique et d'un long châle… Au revers du cylindre, un palmier. Calcédoine blanche;c. 1980 BC;-1980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P dactylifera;35,45666667;43;15;45;43,2625;155;1550
Ashur;D. 161. Arbre sacré: palmier stylisé. Scarabéoide agate Sassanian period;c. 400 AD;400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P dactylifera;35,45666667;43;15;45;43,2625;155;1550
Knossos;"Delta 20. Deux sujets. .. B. Palmier stylisé, formé d'une large tige en T terminée par des globes Prisma a trois faces elliptiques bombées; cornaline";c. 2000 BC;-2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1920;P theophrasti;35,29777778;25;9;62;25,16722222;95;950
Akkad;A. 177 Deux registres separes par un double trait horizontal … Dans la partie inferieure un dieu semble presider a une scene dans laquelle deux personnages cueillent des régimes de dattes a ;c. 2300 BC;-2300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;34,19833333;43;52;27;43,87416667;74;740
Ur;A. 191 Scene de presentation à une dèesse … Cylindre en steatite Palmier schematique à droite de la deesse asise;c. 2100 BC;-2100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;30,9625;46;6;11;46,10305556;3;30
Nineveh;A. 620 Un lion dressé attaque par derrière un taureau couché. La scene se passe prés d'un palmier… Cylindre en jaspe brun Assyrienne;c. 800 BC;-800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;36,36666667;43;9;54;43,165;236;2360
Nineveh;A. 693 Une antilope dressée vers l'arbre sacré (palmier) retourne la Tête.. Calcédoine blonde Assyrienne;c. 800 BC;-800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;36,36666667;43;9;54;43,165;236;2360
Nineveh;A. 701 Arbre sacré (palmier) dominé par le croissant.. Cylindre, cornaline rouge Assyrienne;c. 800 BC;-800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;36,36666667;43;9;54;43,165;236;2360
Babylon;A. 712 Bouquetins dressés vers un arbre (palmier) planté sur une montagne.. Cylindre, cornaline rouge Néo-Babyloniennes;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Babylon;A. 718 Prêtre babylonien, devant des symboles divins: disque ailé au-dessus de l'arbre sacré. Calcedoine brouillée  Néo-Babyloniennes;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Babylon;A. 723 Deux génies ailés aprochent la pomme de l'arbre sacré (palmier). Jaspe blanc  Néo-Babyloniennes;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Babylon;A. 781 Une déesse aux longs cheveux, coiffée d'une tiare conique.. Arbre (palmier?) sur lequel est preché un oiseau… . Agate rouge veinée  Achaemenid;c. 500 BC;-500;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Susa;A. 835 Un personnage court vétu, coiffé du turban, frappe par derriere avec une lance… pres d'un palmier.. . Calcaire jaunâtre  Achaemenid;c. 1450 BC;-1450;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;32,19556944;48;15;14,25;48,25395833;78;780
Thinis / This;A. 839 Un personnage assis élève la main vers une table d'offrandes chargée de pains. Devant lui le symbole de la déesse Neith... . Serpentine  1st dynasty of Egypt;c. 3000 BC;-3000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;26,33333333;31;54;0;31,9;63;630
Mitanni;A. 947 Palmier-dattier entre deux antilopes dressèes aux longues cornes dentelées ..... . Marbre blanc  Syro Mytannian;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;36,84;40;4;7;40,06861111;375;3750
Nérab /Nayrab;A. 958 Un personnage imberbe, long vétu, éléve les mains en face d'une déese nimbée.. Le sujet est complété para un palmier. Cornaline  Néo-Babyloniennes;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;36,18833333;37;15;26;37,25722222;392;3920
Paphos;A. 1173 Deux oiseaux perchés et une chèvre.. Toris arbres à haut tige en palmettes obliques… . Calcaire gris. Cyprus;c. 1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Delaporte 1923;P dactylifera;34,77222222;32;25;46;32,42944444;76;760
Paphos;Plate IX 16 Sacred tree flanked by winged animals Cylinder seal Cyprus;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Porada 1948;P dactylifera;34,77222222;32;25;46;32,42944444;76;760
Paphos;Plate IX 17 Sacred tree flanked by winged animals and a seated deity Cylinder seal Cyprus;c. 1380 BC;-1380;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Porada 1948;P dactylifera;34,77222222;32;25;46;32,42944444;76;760
Paphos;Plate IX 18 Sacred tree flanked by rampant lions Cyprus;c. 1380 BC;-1380;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Porada 1948;P dactylifera;34,77222222;32;25;46;32,42944444;76;760
Paphos;Plate XI 50 Sacred tree schematic, but well defined palm trunk and leaves flanked by a character Cyprus ;c. 1380 BC;-1380;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Porada 1948;P dactylifera;34,77222222;32;25;46;32,42944444;76;760
Dur Sharrukin;Cylinder seal 89769 British Museum a beardless male worshipper stands facing right, … Behing the two figures are a date-palm and two rearing crossed ibexes Sargon II Neo Assyrian;c. 710 BC;-710;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;36,50944444;43;13;45;43,22916667;308;3080
Susa;Cylinder seal 89359 British Museum small green plasma, a tall male figure .. The scene is framed a single stylised tree (palm)…;c. 1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;32,19556944;48;15;14,25;48,25395833;78;780
Ur;Cylinder seal 89326 British Museum greenstone facies, a female figure with her hair in a bun holds out her left hand and stis facing a god… and sit on either side of a date palm.. ;c. 2050 BC;-2050;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;30,9625;46;6;11;46,10305556;3;30
Nimrud;"Cylinder seal 89578 British Museum black serpentine cylinder seal; banquet; a bearded figure in a fringed robe sits on a camp-stool beneath a crecent moon and raises his left hand… Terminal a date palm Akkadian";c. 2300 BC;-2300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;36,09694444;43;29;43,57;43,49543611;226;2260
Amathus;Silver Phoenician Bowl British Museum 123053 c 700 BC outer freeze scene with warrieors, trees and palm trees Cypriot;c. 700 BC;-700;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;34,7125;33;8;30;33,14166667;53;530
Arjan;a bronze bowl of 43.5 cm in diam. The third freece is engraved with war scenes and date palms, notably three palm trees sprouting together at thir bases late Neo-Elamite elite burial;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Alvarez 2004;P dactylifera;30,7;50;14;44;50,24555556;340;3400
Nimrud;"Cylinder seal 89390 British Museum black serpentine cylinder seal; a goddesss with her hair looped up behind wearing a fringed robe is seated on a stool beneath a crescent moon… Terminal a date palm Akkadian";c. 2300 BC;-2300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;British Museum;P dactylifera;36,09694444;43;29;43,57;43,49543611;226;2260
Kazaphani;Terracotta with reliefs, Mines Kazaphani, Cyprus One stylized palm tree flanked bu two characters Kazaphani, Kerinia districty Cypro- Archaic I?;c. 625 BC;-625;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Culican 1968;P dactylifera;35,32611111;33;21;15;33,35416667;34;340
Vetluna / Vetulonia;Silver bowl B 1943/9.1 Etruscan;c. 700 BC;-700;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Leiden Museum;P dactylifera;42,85777778;10;58;19;10,97194444;325;3250
Cyprus;A Phoenician silver Gilt Bowl circa mid 7th century BC  in the external band, among numerous characters with weapons two young date palms withs short conical trunks;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Christie's;P dactylifera;35,08083333;33;35;49;33,59694444;14;140
Cyprus;Silver bowl Cypriot 15 x 3.5 cm acquired by the MET from the Cesnola collection 74.51.4555 Gallery 174 of the Fifth Avenue The outermost frieze zone depicts figures in carts departing from a citadel to a palm grove and going back…;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;The Metropolitan Museum;P dactylifera;35,08083333;33;35;49;33,59694444;14;140
Palestrina;Bernardini Tomb at Palestrina Museo Preistorico in Rome 23 pls. 12-18 Nearly spherical, round bottomed silver bowl, covered both inside and out with a thick sheet of gold.. The next band below has alternating warriors, horsemen and palm trees;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Densmore 1919;P dactylifera;41,83805556;12;53;19;12,88861111;452;4520
Palestrina;Bernardini Tomb at Palestrina Museo Preistorico in Rome 24 pl. 19, figs 1, 2 Small silver bowl, covered with gold plate inside and out and decorated within only In the upper row are 10 bulls, also proceeding to the right, and alternating with as many stylized (palm) trees..;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Densmore 1919;P dactylifera;41,83805556;12;53;19;12,88861111;452;4520
Palestrina;Bernardini Tomb at Palestrina Museo Preistorico in Rome 25 pls. 20, 21 Shallow silver bowl, covered with gold on the inside, and ornamented with engraved bands of decoration, with some relief. … immediately to the left is the second scene, with the same chariot and driver, but the king has descended and kneels in front with drawn bow. .. behing his outstretched foot is a tree...;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Densmore 1919;P dactylifera;41,83805556;12;53;19;12,88861111;452;4520
Palestrina;Bernardini Tomb at Palestrina Museo Preistorico in Rome  pl. 34 Ivory plaque with papyrus in relief and ivory strips with incidesd lotus decoration.. The decoration of the side portions consists of zig-zag lines at the bottom to represent water from which rise alternating lotus stems and palms.. The palms are considered to be on the shore in the background;c. 650 BC;-650;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Densmore 1919;P dactylifera;41,83805556;12;53;19;12,88861111;452;4520
Nimrud;Pl. I b b. Gold elements of a didem, with inlay of semi-precious stones or their imitations. From Tomb II. Fruiting date palm as a central theme in the element to the right;c. 875 BC;-875;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Reade 2008;P dactylifera;36,09694444;43;29;43,57;43,49543611;226;2260
Ctesiphon, Mesopotamia;3 fd. Two rams .. 65 (style B). Inscription h. Two rams lodged addorsed, regardant. Between them is a date palm with its crown shown in three sections..;c. 400 AD;400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Brunner 1978;P dactylifera;33,09361111;44;34;50;44,58055556;34;340
Beit She'an;Plate 5. IIE Bet Shan !-two antelope, seemingly in motion have their heads turned. Beside them is a five branched tree, its stem crossed by parallel lines.. Level VII faience University Museum Philadelphia;c. 2000 BC;-2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Brunner 1978;P dactylifera;32,50583333;35;30;5;35,50138889;-154;-1540
Beit She'an;Plate 9. IVCe Bet Shan 13 two goats salient and back to back stand beside a ribbon volute. There are two humans or half-goats.. (A stylized palm tree) Level VIII dark blue faience University Museum Philadelphia 29-104-96;c. 2000 BC;-2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Brunner 1978;P dactylifera;32,50583333;35;30;5;35,50138889;-154;-1540
Acre, Haifa Bay, North, Israel;Plate 9. IVcf Akko 1 (Acre) - divided into two register by a spiral / concentric circle motif… In the lower two antilope flank a stylized tree, behind each antelope stands a winged griffin, which lifts one forepaw above the back of the antelope.. Tomb 83, n. 111, haematite;c. 2000 BC;-2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Brunner 1978;P dactylifera;32,92777778;35;4;54;35,08166667;14;140
Tel Lachish;Plate 5. IIE Lachish 1 - two antelope are seated on either side of a tree and beside them is a winged griffin with a crested head… Temple III pit 176 haematite Wellcome Marston Expedition 2728;c. 2000 BC;-2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Mussell 1983;P dactylifera;31,565;34;50;54;34,84833333;264;2640
Uruk;Cylinder Seal Mesopotamian Early Dynastic III, Plate IV 27 in the lower register two horned animals are kneeling among plants (young palm trees);c. 2400 BC;-2400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;39,32439167;45;38;19,64;45,63878889;23;230
Assur;Cylinder seal of the Middle Assyrian Stylie,  Plate VIII 72 Gray marble A sacred (palm) tree appears between two horned animals, one rampant, the other leaping away..;c. 1000 BC;-1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;35,45666667;43;15;45;43,2625;170;1700
Nineveh;Cylinder seal of the Assyrian Style,  Plate X 85 Milky chalcedony a bull-man stands at each side of a sacred (palm) tree above which is Ashur in a winged disk;c. 800 BC;-800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;36,36666667;43;9;54;43,165;236;2360
Babylon;Cylinder seal of the Neo-Babylonian Style,  Plate X 98 Agate At each side of a sacred (palm) tree stands a rampant ibex with head turned backward;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Babylon;Cylinder seal of the Neo-Babylonian Style,  Plate X 99 A winged disk appear above a sacred tree (palm) AT each side of the tree is a rampant ibex with head turned backward;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Babylon;Cylinder seal of the Achaemenian Style,  Plate XI 102 Milky chalcedony .. Behind the king is a date palm with two clusters of fruit;c. 500 BC;-500;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Mitanni;Cylinder seal of the Second Syrian Style,  Plate XIV 154 Hematite A deaded staff supports a winged disk?? A stylized date palm;c. 1450 BC;-1450;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;36,84;40;4;7;40,06861111;375;3750
Kirkuk;Cylinder seal of the Kirkuk Style,  Plate XV 174 Quartz a conventionalized sacred tree is surrounded by various animals: two antelopes, a bull, a lion, and a duck. In the field are a star and a ;c. 1000 BC;-1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;35,46666667;44;23;0;44,38333333;341;3410
Knossos;Cylinder seal of the Minoan Style,  Plate XVI 185 Steatite A man apparently nude … are two conventionalized plants (three leaved stem-less palms);c. 1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P theophrasti;35,29777778;25;9;62;25,16722222;95;950
Cyprus;Cylinder seal of the  Egyptianized Style,  Plate XVI 180 Basalt In the center is a palm tree and two papyrus plants .. At each side of it stands a falcon-headed god..;c. 1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Eisen 1940;P dactylifera;35,08083333;33;35;49;33,59694444;14;140
Kalibangan;Figure 19.5 (K-49) a scene depicting a human figure (probably female) in a tree (schematic young palm tree) with a tiger looking back towards it;c. 1750 BC;-1750;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ameri 2012;P dactylifera;29,47416667;74;7;49;74,13027778;181;1810
Assur;Taureau de profil à droites. Il fond, tëte baissée, sur un arbre formé d'une tige et de six branches disposées en pyramide.. Agate-chalcedoine P. XXI. Fig. 304. Assyrian;c. 1200 BC;-1200;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ameri 2012;P dactylifera;35,45666667;43;15;45;43,2625;170;1700
Assur;Personnage assyrien ailé,… derriere les animaux, làrbre sacré et, au dessus, le disque ailé accompagné d'antennes.. Sardoine translucide P. XXII fig. 321. Assyrian;c. 1200 BC;-1200;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ameri 2012;P dactylifera;35,45666667;43;15;45;43,2625;170;1700
Babylon;Personnage barbu, vêtu d'un long châle.. Le sujet comporte, en outre, un palmier et,  dans le champ, en haut, le croissant.. Calcédoine P. XXV, fig. 381.;c. 600 BC;-600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ameri 2012;P dactylifera;32,53638889;44;25;15;44,42083333;39;390
Kefallonia;Mycenaean seal stone, cemetery of Kokkolata in Kefalonia, at Kangelises a pair of bent stylized date palms behind a grazing bull. Archaeological Museum of Argostoli.;c. 1300 BC;-1300;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Chryssoulaki and Seleli 2009;P dactylifera;38,24833333;20;38;22;20,63944444;48;480
Bonete;El Amarejo, placa de cinturón CE09194 Remaches elaborados en bronce y recubiertos de plata, resto de la pieza en hierro forrado de plata. Personajes y una palmera con numerosas hojas. Solo se parecia la mitad izquierda de la palmera;c. 250 BC;-250;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Museo de Albacete;P dactylifera;38,84819444;-1;-21;-20,56;-1,355711111;977;9770
San Andrés de Arroyo Palencia;Beato de Liébana Códice del Monasterio de San Andrés de Arroyo Palencia. Moleiro, Barcelona. Palmera estilizada con palmerero trepando por el tronco;c. 1220 AD;1220;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Liébana 1999;P dactylifera;42,70083333;-4;-22;-55;-4,381944444;927;9270
San Pedro de Cardeña;Beato de Liébana Códice del Monasterio de San Pedro de Cardeña. Moleiro, Barcelona. Palmera estilizada con palmerero trepando por el tronco;c. 1180 AD;1180;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Liébana 2001;P dactylifera;42,30444444;-3;-36;-27;-3,6075;963;9630
Sahagún;Liébana, B. de 1994. Beato de Liébana Códice de Fernando I y Doña Sancha. Moleiro, Barcelona. Justo protegido por una palmera estilizada;c. 1047 AD;1047;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Liébana 1994;P dactylifera;42,37111111;-5;-1;-48;-5,03;825;8250
San Salvador de Tábara;Beato de Liébana Códice San Salvador de Tábara, Zamora o Catedral de Gerona. Moleiro, Barcelona. Palmera estilizada con palmerero trepando por el tronco usando una cuerda y llevando en la mano una herramienta mientras otro le sujeta;c. 975 AD;975;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Liébana 2003;P dactylifera;41,82611111;-5;-57;-35;-5,959722222;750;7500
